countystate_name,population,median_household_income,people_below_poverty,employed_population,unemployed_population,bachelors_degree,median_home_value,state,county,poverty_rate,employment_rate,unemployment_rate,education_rate
"Phillips County, Arkansas",15910.0,38874.0,4534.0,6070.0,962.0,1007.0,76200.0,5,107,28.4978001257071,86.31968145620023,13.680318543799771,6.329352608422376
"Pike County, Arkansas",10182.0,51000.0,1871.0,4271.0,110.0,965.0,115400.0,5,109,18.375564722058535,97.48915772654645,2.5108422734535494,9.477509330190532
"Poinsett County, Arkansas",22740.0,47188.0,4466.0,9896.0,522.0,1309.0,101200.0,5,111,19.63940193491645,94.98944135150701,5.010558648492993,5.756376429199648
"Polk County, Arkansas",19348.0,49252.0,3611.0,8604.0,722.0,1604.0,122600.0,5,113,18.66342774446971,92.25820287368647,7.741797126313532,8.290262559437668
"Pope County, Arkansas",63830.0,54606.0,10633.0,28952.0,1367.0,6708.0,161700.0,5,115,16.65831113896287,95.49127609749662,4.508723902503381,10.509164969450103
"Prairie County, Arkansas",8162.0,51094.0,739.0,3715.0,151.0,662.0,87500.0,5,117,9.054153393776035,96.09415416451112,3.9058458354888774,8.11075716736094
"Pulaski County, Arkansas",398949.0,60385.0,63472.0,194750.0,9611.0,59781.0,199600.0,5,119,15.90980300740195,95.29704787116916,4.702952128830844,14.98462209455344
"Randolph County, Arkansas",18733.0,52838.0,3879.0,7831.0,494.0,1093.0,118100.0,5,121,20.706774141888644,94.06606606606607,5.933933933933934,5.8346233918753
"St. Francis County, Arkansas",22740.0,41784.0,5503.0,8577.0,635.0,1179.0,87700.0,5,123,24.199648197009672,93.10681719496309,6.893182805036909,5.1846965699208445
"Saline County, Arkansas",125724.0,76534.0,11244.0,62382.0,2393.0,16852.0,211700.0,5,125,8.943399828195094,96.30567348514087,3.6943265148591276,13.403964239126974
"Scott County, Arkansas",9839.0,45955.0,1678.0,4036.0,249.0,603.0,110900.0,5,127,17.054578717349326,94.18903150525088,5.810968494749124,6.128671612968797
"Searcy County, Arkansas",7861.0,41978.0,1896.0,3014.0,159.0,565.0,108100.0,5,129,24.119068820760717,94.98896942956193,5.011030570438072,7.187380740363822
"Sebastian County, Arkansas",128448.0,56450.0,20559.0,61296.0,3564.0,12795.0,166000.0,5,131,16.00569880418535,94.50508788159112,5.49491211840888,9.961229446935725
"Sevier County, Arkansas",15797.0,51641.0,3049.0,6901.0,336.0,680.0,111700.0,5,133,19.301133126543014,95.3571922067155,4.64280779328451,4.304614800278534
"Sharp County, Arkansas",17597.0,42950.0,2997.0,6524.0,425.0,1070.0,94600.0,5,135,17.03131215548105,93.88401208807022,6.115987911929774,6.08058191737228
"Stone County, Arkansas",12474.0,38531.0,2665.0,4254.0,188.0,902.0,149400.0,5,137,21.364438031104697,95.76767221972085,4.232327780279153,7.231040564373897
"Union County, Arkansas",38368.0,50221.0,7327.0,16970.0,741.0,3278.0,114700.0,5,139,19.09664303586322,95.81615944893004,4.183840551069957,8.543577981651376
"Van Buren County, Arkansas",15936.0,47266.0,3069.0,5842.0,252.0,1245.0,122300.0,5,141,19.25828313253012,95.86478503446013,4.135214965539875,7.8125
"Washington County, Arkansas",251863.0,66426.0,35887.0,129471.0,5473.0,31300.0,266000.0,5,143,14.24861928905794,95.94424353806023,4.055756461939768,12.427391081659474
"White County, Arkansas",77395.0,53435.0,12190.0,34263.0,1748.0,5722.0,159600.0,5,145,15.75037147102526,95.14592763322318,4.854072366776818,7.393242457523096
"Woodruff County, Arkansas",6157.0,49982.0,1361.0,2758.0,173.0,359.0,96800.0,5,147,22.104921227870715,94.09757761856021,5.902422381439782,5.830761734611012
"Yell County, Arkansas",20195.0,58870.0,2621.0,9144.0,316.0,1399.0,131300.0,5,149,12.97846001485516,96.65961945031712,3.3403805496828753,6.927457291408764
"Alameda County, California",1651949.0,126240.0,149752.0,908826.0,47017.0,341463.0,1057400.0,6,1,9.065170898133054,95.08109595404267,4.918904045957338,20.67031125052892
"Alpine County, California",1695.0,110781.0,209.0,806.0,29.0,264.0,466100.0,6,3,12.330383480825958,96.52694610778443,3.473053892215569,15.575221238938052
"Amador County, California",41029.0,81526.0,2931.0,17083.0,1043.0,5027.0,422800.0,6,5,7.143727607302153,94.24583471256757,5.754165287432418,12.25230934217261
"Butte County, California",209470.0,68574.0,37531.0,101141.0,7192.0,28185.0,408700.0,6,7,17.91712417052561,93.36121034218566,6.638789657814331,13.455387406311168
"Calaveras County, California",45995.0,79877.0,6083.0,19090.0,1117.0,5242.0,441800.0,6,9,13.225350581584955,94.4722125995942,5.5277874004058,11.396890966409392
"Colusa County, California",21895.0,75149.0,2332.0,10360.0,869.0,1579.0,375100.0,6,11,10.650833523635534,92.26110962685902,7.738890373140975,7.211692167161453
"Contra Costa County, California",1161458.0,125727.0,95048.0,608587.0,35999.0,221951.0,830800.0,6,13,8.183507281365317,94.4151750115578,5.584824988442194,19.109687995605523
"Del Norte County, California",27293.0,66780.0,2900.0,11094.0,712.0,2540.0,319600.0,6,15,10.625435093247352,93.96916821954939,6.030831780450619,9.30641556443044
"El Dorado County, California",192299.0,106190.0,15754.0,92417.0,4466.0,36513.0,640500.0,6,17,8.192450298753503,95.39031615453692,4.609683845463084,18.987618240344464
"Fresno County, California",1012152.0,71434.0,185717.0,465169.0,39771.0,98932.0,362600.0,6,19,18.348726278266504,92.12361864776013,7.87638135223987,9.774421233174465
"Glenn County, California",28623.0,70487.0,3511.0,13934.0,1028.0,2314.0,338400.0,6,21,12.266359221605002,93.12926079401149,6.870739205988505,8.084407644202216
"Humboldt County, California",135418.0,61135.0,25064.0,65509.0,5702.0,19521.0,418800.0,6,23,18.508617761302045,91.99281009956327,8.00718990043673,14.415365756398707
"Imperial County, California",179319.0,56393.0,33705.0,70148.0,8809.0,12731.0,279500.0,6,25,18.79611195690362,88.84329445141026,11.15670554858974,7.099638075162142
"Inyo County, California",18803.0,72432.0,1928.0,8742.0,240.0,2759.0,338400.0,6,27,10.253682922937829,97.32798931195725,2.6720106880427523,14.673190448332713
"Kern County, California",910433.0,67660.0,168825.0,395704.0,33049.0,68949.0,310600.0,6,29,18.543374416349142,92.29183236035666,7.708167639643337,7.5732096705633465
"Kings County, California",152830.0,68750.0,23427.0,58943.0,5787.0,8991.0,305700.0,6,31,15.32879670221815,91.05978680673567,8.940213193264329,5.88300726297193
"Lake County, California",68139.0,58738.0,11156.0,28095.0,3220.0,5743.0,316800.0,6,33,16.37241521008527,89.71738783330672,10.282612166693278,8.428359676543536
"Lassen County, California",31177.0,64395.0,3279.0,10329.0,787.0,2309.0,259500.0,6,35,10.517368572986497,92.9201151493343,7.0798848506657075,7.406100651121019
"Los Angeles County, California",9848406.0,87760.0,1322476.0,5203398.0,365701.0,1574014.0,783300.0,6,37,13.428325355392538,93.43339021267174,6.566609787328255,15.98242395774504
"Madera County, California",158790.0,75496.0,30187.0,67619.0,7165.0,11644.0,367700.0,6,39,19.010642987593677,90.41907359863073,9.580926401369277,7.332955475785628
"Marin County, California",258765.0,142785.0,19907.0,134541.0,8218.0,63089.0,1390000.0,6,41,7.69308059436168,94.2434452468846,5.75655475311539,24.3808088419995
"Mariposa County, California",17060.0,65378.0,2347.0,7939.0,549.0,2582.0,358000.0,6,43,13.757327080890974,93.5320452403393,6.467954759660698,15.134818288393904
"Mendocino County, California",90709.0,64688.0,13524.0,41537.0,3881.0,9871.0,486000.0,6,45,14.909215182616938,91.45492976352988,8.545070236470123,10.88205139512066
"Merced County, California",285597.0,65044.0,51655.0,124973.0,13441.0,17760.0,368400.0,6,47,18.086674579915055,90.28927709624749,9.710722903752512,6.218552715889873
"Modoc County, California",8646.0,56648.0,1717.0,3282.0,196.0,1031.0,212000.0,6,49,19.858894286375204,94.36457734330075,5.6354226566992525,11.924589405505435
"Mono County, California",13169.0,86953.0,1441.0,7603.0,155.0,1814.0,514300.0,6,51,10.94236464424026,98.0020623872132,1.9979376127868007,13.774774090667478
"Monterey County, California",435834.0,94486.0,52732.0,196118.0,10068.0,46167.0,723100.0,6,53,12.099101951660494,95.11703025423647,4.882969745763534,10.59279450432963
"Napa County, California",136070.0,108970.0,11238.0,71712.0,3643.0,23885.0,838800.0,6,55,8.25898434629235,95.16554973127198,4.834450268728021,17.553465128242816
"Nevada County, California",102452.0,84905.0,10745.0,46301.0,2162.0,19768.0,602800.0,6,57,10.487838207160427,95.53886470090585,4.461135299094154,19.294889314020224
"Orange County, California",3164063.0,113702.0,296493.0,1685097.0,90063.0,601466.0,915500.0,6,59,9.370641482170235,94.9264854998986,5.073514500101399,19.009292798531508
"Placer County, California",412435.0,114678.0,27419.0,202943.0,9116.0,80818.0,658800.0,6,61,6.6480778789384996,95.70119636516252,4.2988036348374745,19.595330173239418
"Plumas County, California",19607.0,64946.0,2075.0,7909.0,769.0,2031.0,327400.0,6,63,10.582955067067884,91.13851117769072,8.861488822309289,10.358545417452952
"Riverside County, California",2449909.0,89672.0,266955.0,1165810.0,76743.0,259990.0,510300.0,6,65,10.896527177131885,93.82376445914178,6.176235540858217,10.612230903270286
"Sacramento County, California",1584047.0,88724.0,197472.0,799922.0,51540.0,232818.0,498900.0,6,67,12.466296770234722,93.9468819512791,6.053118048720906,14.697669955500059
"San Benito County, California",66056.0,108289.0,5118.0,34210.0,2038.0,7009.0,751500.0,6,69,7.747971418190626,94.37762083425292,5.622379165747075,10.610693956642848
"San Bernardino County, California",2187816.0,82184.0,291226.0,1036527.0,74017.0,207111.0,475000.0,6,71,13.311265664022933,93.33506821881889,6.664931781181115,9.46656391579548
"San Diego County, California",3282782.0,102285.0,330602.0,1681203.0,104758.0,580152.0,791600.0,6,73,10.070787521072067,94.1343623964913,5.8656376035086994,17.672571617609698
"San Francisco County, California",836321.0,141446.0,87135.0,513866.0,28900.0,234704.0,1380500.0,6,75,10.4188463520586,94.6754218208215,5.324578179178504,28.06386542966158
"San Joaquin County, California",787416.0,88531.0,97063.0,372511.0,27442.0,73689.0,494500.0,6,77,12.326775173478822,93.13869379652108,6.861306203478909,9.358331555365906
"San Luis Obispo County, California",281486.0,93398.0,34424.0,138634.0,7005.0,46166.0,777200.0,6,79,12.229382633594565,95.19016197584438,4.809838024155617,16.40081567111686
"San Mateo County, California",745100.0,156000.0,47945.0,413668.0,18501.0,158423.0,1494500.0,6,81,6.434706750771708,95.71903584014588,4.280964159854131,21.261978257951952
"Santa Barbara County, California",443975.0,95977.0,58387.0,220540.0,13563.0,60231.0,735700.0,6,83,13.150965707528577,94.20639632982063,5.793603670179365,13.56630440903204
"Santa Clara County, California",1903297.0,159674.0,128470.0,1045969.0,46668.0,376766.0,1382800.0,6,85,6.749866153311858,95.72886512171928,4.27113487828071,19.795439177385347
"Santa Cruz County, California",266021.0,109266.0,28613.0,141139.0,7922.0,45391.0,1015200.0,6,87,10.755917765890663,94.68539725347341,5.31460274652659,17.062938640182544
"Shasta County, California",181554.0,71931.0,23179.0,81960.0,5115.0,20528.0,347200.0,6,89,12.767000451656257,94.12575366063737,5.874246339362618,11.30682882227877
"Sierra County, California",2731.0,60000.0,325.0,1206.0,147.0,325.0,334100.0,6,91,11.90040278286342,89.13525498891353,10.864745011086473,11.90040278286342
"Siskiyou County, California",43834.0,55499.0,7196.0,18136.0,1392.0,5070.0,284500.0,6,93,16.41648035771319,92.87177386317083,7.128226136829169,11.566364009672856
"Solano County, California",450824.0,99994.0,42767.0,222268.0,13027.0,60797.0,589600.0,6,95,9.486407112309903,94.46354576170339,5.536454238296606,13.485750536794846
"Sonoma County, California",485642.0,102840.0,41044.0,259553.0,13476.0,83196.0,779000.0,6,97,8.45149307514589,95.06426057305268,4.935739426947321,17.131137751677162
"Stanislaus County, California",552250.0,79661.0,71943.0,260457.0,20229.0,46297.0,426600.0,6,99,13.027252150294249,92.79301425792522,7.2069857420747745,8.383340878225441
"Sutter County, California",98971.0,75450.0,14494.0,45374.0,3188.0,8877.0,399400.0,6,101,14.644693900233403,93.43519624397678,6.564803756023228,8.969294035626598
"Tehama County, California",65520.0,61834.0,9988.0,27389.0,1839.0,5952.0,315600.0,6,103,15.244200244200245,93.70808813466539,6.291911865334611,9.084249084249084
"Trinity County, California",15886.0,53498.0,2830.0,5285.0,314.0,1164.0,329000.0,6,105,17.814427798061185,94.3918556885158,5.608144311484193,7.327206345209619
"Tulare County, California",475774.0,69489.0,83473.0,211259.0,18688.0,28892.0,303000.0,6,107,17.544674572381005,91.87290984444242,8.127090155557585,6.072631123180334
"Tuolumne County, California",54873.0,72259.0,5547.0,22875.0,1818.0,6706.0,406200.0,6,109,10.108796675960855,92.63758960029158,7.362410399708419,12.220946549304758
"Ventura County, California",838259.0,107327.0,74630.0,431017.0,23547.0,128351.0,768400.0,6,111,8.90297628775832,94.81987134924896,5.180128650751049,15.311616099558728
"Yolo County, California",217782.0,88818.0,34165.0,109730.0,5865.0,29769.0,593800.0,6,113,15.687706054678532,94.92625113542972,5.073748864570267,13.66917376091688
"Yuba County, California",83079.0,73313.0,12501.0,35025.0,2553.0,6282.0,380000.0,6,115,15.047123821904451,93.20613124700623,6.793868752993773,7.561477629725924
"Adams County, Colorado",524408.0,91387.0,48994.0,291990.0,13434.0,65757.0,458400.0,8,1,9.342725511433846,95.60152443815811,4.398475561841899,12.539282390810207
"Alamosa County, Colorado",16515.0,51445.0,2843.0,8124.0,203.0,1767.0,218800.0,8,3,17.214653345443537,97.56214723189625,2.4378527681037587,10.69936421435059
"Arapahoe County, Colorado",655709.0,97215.0,55261.0,372417.0,17434.0,127692.0,526000.0,8,5,8.427671421316468,95.52803506980872,4.471964930191278,19.47388246920509
"Archuleta County, Colorado",13730.0,76524.0,1134.0,6194.0,113.0,2764.0,451400.0,8,7,8.259286234522943,98.2083399397495,1.7916600602505155,20.131099781500364
"Baca County, Colorado",3460.0,40380.0,810.0,1526.0,20.0,439.0,122000.0,8,9,23.410404624277454,98.70633893919793,1.29366106080207,12.6878612716763
"Bent County, Colorado",5524.0,49194.0,1348.0,1669.0,77.0,381.0,137900.0,8,11,24.40260680666184,95.58991981672395,4.41008018327606,6.897175959449673
"Boulder County, Colorado",328317.0,102772.0,36145.0,186019.0,8593.0,75524.0,713900.0,8,13,11.009177106272292,95.58454771545433,4.41545228454566,23.00337783300895
"Broomfield County, Colorado",75110.0,121025.0,3695.0,43541.0,1416.0,18623.0,631600.0,8,14,4.919451471175609,96.8503236425918,3.1496763574081896,24.794301690853416
"Chaffee County, Colorado",19876.0,70909.0,1844.0,9600.0,501.0,4238.0,598500.0,8,15,9.277520627892937,95.04009504009504,4.95990495990496,21.322197625276715
"Cheyenne County, Colorado",1732.0,67768.0,193.0,934.0,18.0,196.0,187100.0,8,17,11.143187066974596,98.10924369747899,1.8907563025210083,11.316397228637413
"Clear Creek County, Colorado",9358.0,96667.0,631.0,5732.0,240.0,2238.0,572800.0,8,19,6.742893780722377,95.98124581379773,4.018754186202277,23.91536653131011
"Conejos County, Colorado",7536.0,47209.0,1032.0,3473.0,161.0,769.0,162100.0,8,21,13.694267515923567,95.56962025316456,4.430379746835443,10.204352441613588
"Costilla County, Colorado",3571.0,36519.0,793.0,1303.0,59.0,533.0,171300.0,8,23,22.206664799775975,95.66813509544787,4.331864904552129,14.925791094931393
"Crowley County, Colorado",5734.0,47563.0,762.0,1728.0,96.0,319.0,106700.0,8,25,13.289152424136727,94.73684210526315,5.263157894736842,5.563306592256715
"Custer County, Colorado",5073.0,72700.0,490.0,2179.0,122.0,910.0,358800.0,8,27,9.658978907944018,94.69795740982183,5.302042590178183,17.938103686181748
"Delta County, Colorado",31353.0,58330.0,4310.0,12659.0,399.0,3913.0,318000.0,8,29,13.746690906771281,96.94440189921887,3.0555981007811304,12.480464389372628
"Denver County, Colorado",713734.0,91681.0,78668.0,441933.0,20324.0,177645.0,586700.0,8,31,11.022033418612537,95.60331157775869,4.396688422241307,24.889524668854225
"Dolores County, Colorado",2385.0,70490.0,448.0,1229.0,31.0,352.0,231900.0,8,33,18.78406708595388,97.53968253968253,2.4603174603174605,14.758909853249477
"Douglas County, Colorado",368283.0,145737.0,11841.0,210044.0,7458.0,97722.0,674000.0,8,35,3.215190492094395,96.5710660131861,3.428933986813915,26.534485708001725
"Eagle County, Colorado",55374.0,103174.0,4553.0,33693.0,1414.0,13541.0,814700.0,8,37,8.222270379600534,95.97231321388897,4.027686786111032,24.453714739769566
"Elbert County, Colorado",27152.0,129477.0,1444.0,14635.0,438.0,4761.0,664600.0,8,39,5.318208603417796,97.09414184303058,2.9058581569694155,17.534619917501473
"El Paso County, Colorado",736008.0,87470.0,60977.0,365983.0,19993.0,121674.0,431000.0,8,41,8.284828425777981,94.82014425767406,5.179855742325948,16.531613786806666
"Fremont County, Colorado",49394.0,61027.0,5800.0,18379.0,803.0,5758.0,282100.0,8,43,11.742316880592785,95.8137837556042,4.186216244395788,11.657286310078147
"Garfield County, Colorado",62034.0,86172.0,5539.0,35265.0,1283.0,8700.0,490600.0,8,45,8.928974433375245,96.48954799168217,3.5104520083178286,14.0245671728407
"Gilpin County, Colorado",5877.0,88654.0,580.0,3601.0,107.0,1074.0,512600.0,8,47,9.868980772502978,97.1143473570658,2.885652642934196,18.27462991322103
"Grand County, Colorado",15794.0,84558.0,1420.0,9348.0,413.0,3165.0,507200.0,8,49,8.99075598328479,95.76887613973977,4.231123860260219,20.039255413448146
"Gunnison County, Colorado",17158.0,77358.0,2115.0,10784.0,395.0,4723.0,597200.0,8,51,12.326611493181023,96.46658914035244,3.533410859647553,27.52651824221937
"Hinsdale County, Colorado",939.0,64327.0,42.0,455.0,7.0,231.0,438800.0,8,53,4.472843450479233,98.48484848484848,1.5151515151515151,24.600638977635782
"Huerfano County, Colorado",6946.0,52139.0,1193.0,2492.0,276.0,786.0,256700.0,8,55,17.175352720990496,90.02890173410405,9.971098265895954,11.315865246184854
"Jackson County, Colorado",1422.0,41809.0,258.0,723.0,69.0,171.0,250000.0,8,57,18.143459915611814,91.28787878787878,8.712121212121213,12.025316455696203
"Jefferson County, Colorado",579715.0,107800.0,38319.0,335325.0,12987.0,137016.0,604400.0,8,59,6.609972141483316,96.27144628953353,3.7285537104664783,23.635062056355277
"Kiowa County, Colorado",1356.0,56389.0,170.0,675.0,0.0,130.0,148600.0,8,61,12.536873156342182,100.0,0.0,9.587020648967552
"Kit Carson County, Colorado",7015.0,59810.0,633.0,3541.0,99.0,618.0,221400.0,8,63,9.023521026372059,97.28021978021978,2.71978021978022,8.809693513898788
"Lake County, Colorado",7411.0,93655.0,525.0,4724.0,108.0,1399.0,401300.0,8,65,7.084064228849009,97.76490066225165,2.2350993377483444,18.877344487923356
"La Plata County, Colorado",56088.0,85296.0,6755.0,29998.0,939.0,12097.0,549100.0,8,67,12.04357438311225,96.96479943110192,3.035200568898083,21.56789331051205
"Larimer County, Colorado",363561.0,91364.0,39240.0,204039.0,9240.0,75554.0,532200.0,8,69,10.793236898347182,95.66764660374439,4.332353396255609,20.78165699841292
"Las Animas County, Colorado",14392.0,50408.0,2378.0,6282.0,351.0,1230.0,214500.0,8,71,16.523068371317397,94.70827679782904,5.291723202170964,8.546414674819344
